;ir_1;red;green;blue;vis_1;vis_2;vis_3;ir_2;ir_3;intervention
11925;7028.0;14.0;56.0;42.0;2637.0;75.0;117.0;915.0;332.0;uniform_t_vis_2_mid
11926;6350.0;48.0;14.0;10.0;752.0;24.0;29.0;951.0;256.0;uniform_t_vis_2_mid
11927;2336.0;12.0;16.0;30.0;874.0;30.0;53.0;402.0;131.0;uniform_t_vis_2_mid
11928;5906.0;9.0;68.0;21.0;1765.0;73.0;100.0;946.0;319.0;uniform_t_vis_2_mid
11929;11436.0;55.0;41.0;56.0;2905.0;155.0;166.0;2041.0;621.0;uniform_t_vis_2_mid
11930;3436.0;2.0;34.0;32.0;1458.0;33.0;41.0;445.0;120.0;uniform_t_vis_2_mid
11931;3098.0;2.0;33.0;25.0;1316.0;43.0;50.0;440.0;144.0;uniform_t_vis_2_mid
11932;8607.0;50.0;44.0;22.0;1623.0;76.0;97.0;1318.0;583.0;uniform_t_vis_2_mid
11933;9062.0;63.0;16.0;10.0;1099.0;32.0;37.0;1307.0;326.0;uniform_t_vis_2_mid
11934;9384.0;44.0;20.0;77.0;3462.0;123.0;176.0;1490.0;475.0;uniform_t_vis_2_mid
11935;14602.0;62.0;11.0;55.0;3491.0;131.0;109.0;1784.0;384.0;uniform_t_vis_2_mid
11936;11587.0;24.0;73.0;60.0;4001.0;109.0;184.0;1518.0;488.0;uniform_t_vis_2_mid
11937;15405.0;55.0;61.0;63.0;4818.0;183.0;147.0;1924.0;613.0;uniform_t_vis_2_mid
11938;8445.0;3.0;63.0;84.0;4012.0;223.0;208.0;1608.0;510.0;uniform_t_vis_2_mid
11939;2217.0;17.0;7.0;32.0;1080.0;18.0;48.0;421.0;128.0;uniform_t_vis_2_mid
11940;11416.0;40.0;84.0;51.0;3389.0;160.0;169.0;2238.0;603.0;uniform_t_vis_2_mid
11941;9517.0;61.0;3.0;24.0;1473.0;47.0;54.0;1303.0;356.0;uniform_t_vis_2_mid
11942;16366.0;79.0;43.0;80.0;4569.0;173.0;211.0;2253.0;822.0;uniform_t_vis_2_mid
11943;12195.0;68.0;27.0;71.0;3572.0;146.0;188.0;2071.0;676.0;uniform_t_vis_2_mid
11944;8310.0;16.0;84.0;35.0;2697.0;122.0;140.0;1470.0;430.0;uniform_t_vis_2_mid
11945;8471.0;34.0;48.0;69.0;3357.0;163.0;171.0;1711.0;515.0;uniform_t_vis_2_mid
11946;18342.0;80.0;74.0;53.0;3669.0;171.0;199.0;2753.0;761.0;uniform_t_vis_2_mid
11947;5138.0;28.0;6.0;51.0;2203.0;95.0;87.0;805.0;240.0;uniform_t_vis_2_mid
11948;12562.0;23.0;68.0;84.0;4775.0;198.0;172.0;1816.0;397.0;uniform_t_vis_2_mid
11949;16906.0;71.0;72.0;60.0;4838.0;161.0;177.0;2753.0;757.0;uniform_t_vis_2_mid
11950;10544.0;36.0;43.0;36.0;2963.0;72.0;91.0;1245.0;271.0;uniform_t_vis_2_mid
11951;16832.0;78.0;57.0;69.0;4763.0;173.0;284.0;3019.0;1017.0;uniform_t_vis_2_mid
11952;2838.0;5.0;21.0;38.0;1387.0;54.0;42.0;477.0;100.0;uniform_t_vis_2_mid
11953;4484.0;13.0;15.0;51.0;2432.0;86.0;90.0;581.0;141.0;uniform_t_vis_2_mid
11954;4828.0;23.0;32.0;28.0;1262.0;68.0;52.0;618.0;202.0;uniform_t_vis_2_mid
11955;7335.0;36.0;59.0;5.0;1258.0;77.0;50.0;1196.0;328.0;uniform_t_vis_2_mid
11956;16353.0;46.0;64.0;54.0;4952.0;154.0;171.0;1821.0;566.0;uniform_t_vis_2_mid
11957;10500.0;12.0;76.0;53.0;3775.0;146.0;160.0;1427.0;424.0;uniform_t_vis_2_mid
11958;9025.0;63.0;22.0;4.0;1206.0;50.0;57.0;1530.0;499.0;uniform_t_vis_2_mid
11959;5572.0;4.0;24.0;82.0;3231.0;128.0;141.0;816.0;221.0;uniform_t_vis_2_mid
11960;1263.0;18.0;7.0;7.0;185.0;12.0;1.0;223.0;58.0;uniform_t_vis_2_mid
11961;15687.0;80.0;26.0;80.0;4055.0;112.0;169.0;2198.0;611.0;uniform_t_vis_2_mid
11962;15489.0;63.0;70.0;63.0;4169.0;155.0;196.0;2349.0;672.0;uniform_t_vis_2_mid
11963;10094.0;4.0;77.0;55.0;4069.0;115.0;137.0;1702.0;362.0;uniform_t_vis_2_mid
11964;12228.0;63.0;68.0;7.0;2073.0;101.0;97.0;1995.0;619.0;uniform_t_vis_2_mid
11965;15410.0;73.0;40.0;55.0;3706.0;127.0;149.0;1969.0;688.0;uniform_t_vis_2_mid
11966;1601.0;0.0;7.0;36.0;1132.0;56.0;50.0;329.0;82.0;uniform_t_vis_2_mid
11967;12899.0;67.0;8.0;69.0;3526.0;138.0;135.0;1805.0;460.0;uniform_t_vis_2_mid
11968;6820.0;10.0;48.0;65.0;3018.0;136.0;205.0;1100.0;422.0;uniform_t_vis_2_mid
11969;10271.0;72.0;25.0;18.0;1390.0;69.0;72.0;1439.0;511.0;uniform_t_vis_2_mid
11970;1545.0;12.0;22.0;4.0;346.0;16.0;11.0;217.0;68.0;uniform_t_vis_2_mid
11971;11696.0;60.0;64.0;42.0;3139.0;130.0;125.0;2118.0;510.0;uniform_t_vis_2_mid
11972;16985.0;76.0;59.0;57.0;4896.0;132.0;167.0;3151.0;786.0;uniform_t_vis_2_mid
11973;12326.0;57.0;83.0;9.0;1884.0;102.0;113.0;2226.0;606.0;uniform_t_vis_2_mid
11974;10505.0;37.0;45.0;85.0;4570.0;203.0;174.0;1801.0;425.0;uniform_t_vis_2_mid
11975;3229.0;22.0;27.0;18.0;747.0;20.0;38.0;537.0;144.0;uniform_t_vis_2_mid
11976;19398.0;83.0;85.0;47.0;4487.0;156.0;181.0;2497.0;690.0;uniform_t_vis_2_mid
11977;14617.0;77.0;10.0;69.0;3460.0;144.0;153.0;1995.0;598.0;uniform_t_vis_2_mid
11978;21927.0;60.0;70.0;84.0;6396.0;228.0;275.0;2559.0;810.0;uniform_t_vis_2_mid
11979;11856.0;49.0;36.0;79.0;4719.0;203.0;134.0;2314.0;412.0;uniform_t_vis_2_mid
11980;5010.0;3.0;27.0;66.0;3170.0;111.0;147.0;758.0;258.0;uniform_t_vis_2_mid
11981;17375.0;66.0;72.0;31.0;3680.0;123.0;118.0;2513.0;564.0;uniform_t_vis_2_mid
11982;14715.0;51.0;68.0;61.0;4766.0;131.0;130.0;1736.0;450.0;uniform_t_vis_2_mid
11983;2683.0;23.0;4.0;35.0;1139.0;35.0;28.0;444.0;101.0;uniform_t_vis_2_mid
11984;9527.0;63.0;41.0;35.0;2144.0;93.0;116.0;1982.0;544.0;uniform_t_vis_2_mid
11985;3330.0;32.0;4.0;2.0;382.0;4.0;11.0;482.0;135.0;uniform_t_vis_2_mid
11986;9271.0;48.0;46.0;14.0;1779.0;84.0;44.0;1308.0;236.0;uniform_t_vis_2_mid
11987;4397.0;7.0;23.0;53.0;2773.0;74.0;70.0;666.0;170.0;uniform_t_vis_2_mid
11988;6950.0;9.0;44.0;41.0;2642.0;46.0;71.0;707.0;192.0;uniform_t_vis_2_mid
11989;13708.0;67.0;65.0;6.0;2371.0;85.0;91.0;2055.0;575.0;uniform_t_vis_2_mid
11990;11746.0;34.0;84.0;49.0;3615.0;128.0;154.0;1834.0;484.0;uniform_t_vis_2_mid
11991;8114.0;5.0;48.0;72.0;3753.0;126.0;159.0;1038.0;292.0;uniform_t_vis_2_mid
11992;25534.0;84.0;69.0;68.0;7048.0;231.0;266.0;3168.0;1033.0;uniform_t_vis_2_mid
11993;11067.0;35.0;66.0;28.0;2991.0;80.0;104.0;1622.0;429.0;uniform_t_vis_2_mid
11994;8902.0;30.0;42.0;69.0;4023.0;142.0;193.0;1704.0;516.0;uniform_t_vis_2_mid
11995;14048.0;65.0;28.0;73.0;4596.0;142.0;175.0;2200.0;574.0;uniform_t_vis_2_mid
11996;17309.0;62.0;82.0;82.0;6276.0;263.0;229.0;2782.0;796.0;uniform_t_vis_2_mid
11997;21135.0;81.0;62.0;80.0;5910.0;195.0;205.0;2840.0;726.0;uniform_t_vis_2_mid
11998;9479.0;44.0;32.0;59.0;3019.0;124.0;130.0;1598.0;429.0;uniform_t_vis_2_mid
11999;8178.0;30.0;71.0;3.0;1863.0;71.0;85.0;1294.0;344.0;uniform_t_vis_2_mid
12000;9309.0;1.0;71.0;48.0;3962.0;521.0;41.0;1420.0;322.0;uniform_t_vis_3_mid
12001;9463.0;51.0;23.0;36.0;2112.0;339.0;23.0;1454.0;329.0;uniform_t_vis_3_mid
12002;1876.0;15.0;15.0;21.0;629.0;92.0;7.0;261.0;71.0;uniform_t_vis_3_mid
12003;3038.0;9.0;38.0;6.0;817.0;112.0;2.0;432.0;120.0;uniform_t_vis_3_mid
12004;13150.0;83.0;22.0;71.0;3030.0;541.0;31.0;2072.0;622.0;uniform_t_vis_3_mid
12005;6989.0;31.0;9.0;73.0;3149.0;482.0;33.0;1119.0;372.0;uniform_t_vis_3_mid
12006;14365.0;29.0;82.0;73.0;5902.0;610.0;40.0;1701.0;472.0;uniform_t_vis_3_mid
12007;8344.0;28.0;33.0;79.0;3752.0;690.0;41.0;1452.0;419.0;uniform_t_vis_3_mid
12008;4265.0;44.0;11.0;1.0;461.0;71.0;5.0;635.0;325.0;uniform_t_vis_3_mid
12009;14593.0;81.0;11.0;61.0;3834.0;619.0;41.0;2423.0;698.0;uniform_t_vis_3_mid
12010;9222.0;35.0;56.0;55.0;2957.0;655.0;30.0;1965.0;488.0;uniform_t_vis_3_mid
12011;10138.0;14.0;60.0;67.0;4348.0;510.0;42.0;1128.0;448.0;uniform_t_vis_3_mid
12012;4002.0;13.0;7.0;63.0;2661.0;321.0;28.0;481.0;191.0;uniform_t_vis_3_mid
12013;5182.0;32.0;25.0;33.0;1590.0;243.0;16.0;826.0;254.0;uniform_t_vis_3_mid
12014;7329.0;33.0;50.0;3.0;1436.0;183.0;23.0;990.0;343.0;uniform_t_vis_3_mid
12015;2042.0;25.0;4.0;11.0;312.0;54.0;1.0;337.0;105.0;uniform_t_vis_3_mid
12016;8491.0;29.0;60.0;63.0;3391.0;602.0;55.0;1556.0;448.0;uniform_t_vis_3_mid
12017;5497.0;49.0;10.0;40.0;1602.0;287.0;26.0;1211.0;309.0;uniform_t_vis_3_mid
12018;27212.0;81.0;80.0;66.0;6823.0;740.0;48.0;2650.0;833.0;uniform_t_vis_3_mid
12019;11198.0;1.0;74.0;65.0;4534.0;646.0;21.0;1300.0;293.0;uniform_t_vis_3_mid
12020;12589.0;33.0;74.0;75.0;4569.0;687.0;60.0;1788.0;692.0;uniform_t_vis_3_mid
12021;7789.0;17.0;65.0;46.0;2726.0;469.0;39.0;1202.0;457.0;uniform_t_vis_3_mid
12022;12707.0;70.0;36.0;57.0;2899.0;503.0;40.0;2019.0;762.0;uniform_t_vis_3_mid
12023;8407.0;48.0;4.0;26.0;1443.0;164.0;9.0;862.0;300.0;uniform_t_vis_3_mid
12024;9260.0;31.0;82.0;11.0;2210.0;347.0;23.0;1321.0;440.0;uniform_t_vis_3_mid
12025;10078.0;23.0;67.0;73.0;4229.0;741.0;53.0;1821.0;417.0;uniform_t_vis_3_mid
12026;10819.0;49.0;59.0;30.0;2850.0;328.0;23.0;1422.0;501.0;uniform_t_vis_3_mid
12027;14578.0;33.0;73.0;63.0;5001.0;433.0;47.0;1267.0;482.0;uniform_t_vis_3_mid
12028;9945.0;53.0;35.0;45.0;2684.0;488.0;28.0;1735.0;515.0;uniform_t_vis_3_mid
12029;16943.0;65.0;75.0;26.0;3724.0;424.0;30.0;2386.0;684.0;uniform_t_vis_3_mid
12030;12069.0;71.0;15.0;37.0;2347.0;320.0;29.0;1652.0;496.0;uniform_t_vis_3_mid
12031;16527.0;78.0;9.0;68.0;4292.0;632.0;39.0;2298.0;696.0;uniform_t_vis_3_mid
12032;5636.0;6.0;21.0;78.0;3739.0;614.0;38.0;985.0;242.0;uniform_t_vis_3_mid
12033;10678.0;70.0;21.0;20.0;1638.0;237.0;15.0;1577.0;491.0;uniform_t_vis_3_mid
12034;10281.0;29.0;68.0;52.0;3310.0;576.0;29.0;1666.0;516.0;uniform_t_vis_3_mid
12035;5483.0;22.0;4.0;68.0;2583.0;441.0;25.0;846.0;195.0;uniform_t_vis_3_mid
12036;4990.0;33.0;29.0;1.0;790.0;106.0;0.0;724.0;201.0;uniform_t_vis_3_mid
12037;15839.0;54.0;71.0;75.0;4852.0;681.0;57.0;2275.0;714.0;uniform_t_vis_3_mid
12038;16123.0;74.0;54.0;31.0;3264.0;404.0;26.0;2069.0;549.0;uniform_t_vis_3_mid
12039;5613.0;41.0;19.0;36.0;1412.0;220.0;22.0;891.0;305.0;uniform_t_vis_3_mid
12040;8565.0;57.0;23.0;17.0;1335.0;220.0;19.0;1532.0;477.0;uniform_t_vis_3_mid
12041;8420.0;38.0;1.0;74.0;3336.0;476.0;30.0;1228.0;244.0;uniform_t_vis_3_mid
12042;5306.0;14.0;50.0;33.0;1865.0;345.0;19.0;965.0;252.0;uniform_t_vis_3_mid
12043;10301.0;57.0;12.0;33.0;1883.0;288.0;19.0;1200.0;366.0;uniform_t_vis_3_mid
12044;14800.0;67.0;70.0;6.0;2747.0;324.0;26.0;1907.0;575.0;uniform_t_vis_3_mid
12045;5877.0;46.0;13.0;6.0;708.0;88.0;6.0;756.0;230.0;uniform_t_vis_3_mid
12046;14128.0;69.0;80.0;41.0;3589.0;625.0;34.0;2872.0;590.0;uniform_t_vis_3_mid
12047;15160.0;74.0;58.0;45.0;3754.0;473.0;43.0;2047.0;772.0;uniform_t_vis_3_mid
12048;4703.0;31.0;9.0;37.0;1442.0;250.0;18.0;800.0;146.0;uniform_t_vis_3_mid
12049;15892.0;74.0;33.0;66.0;3789.0;552.0;36.0;1930.0;655.0;uniform_t_vis_3_mid
12050;7490.0;49.0;0.0;49.0;2038.0;394.0;33.0;1244.0;452.0;uniform_t_vis_3_mid
12051;9039.0;53.0;30.0;7.0;1311.0;220.0;13.0;1673.0;415.0;uniform_t_vis_3_mid
12052;3835.0;27.0;16.0;13.0;703.0;84.0;1.0;480.0;100.0;uniform_t_vis_3_mid
12053;11183.0;3.0;75.0;70.0;4410.0;644.0;56.0;1393.0;487.0;uniform_t_vis_3_mid
12054;2571.0;27.0;6.0;6.0;348.0;41.0;4.0;386.0;137.0;uniform_t_vis_3_mid
12055;1064.0;0.0;13.0;22.0;581.0;75.0;3.0;160.0;56.0;uniform_t_vis_3_mid
12056;9300.0;66.0;2.0;43.0;2046.0;384.0;17.0;1792.0;393.0;uniform_t_vis_3_mid
12057;3890.0;11.0;8.0;51.0;2199.0;282.0;10.0;503.0;159.0;uniform_t_vis_3_mid
12058;19416.0;66.0;55.0;36.0;4148.0;488.0;30.0;2267.0;645.0;uniform_t_vis_3_mid
12059;14581.0;61.0;14.0;74.0;3878.0;595.0;37.0;1963.0;490.0;uniform_t_vis_3_mid
12060;13359.0;71.0;20.0;82.0;3937.0;776.0;34.0;2505.0;530.0;uniform_t_vis_3_mid
12061;7918.0;22.0;44.0;66.0;3802.0;496.0;34.0;1049.0;263.0;uniform_t_vis_3_mid
12062;11522.0;32.0;61.0;65.0;4158.0;525.0;38.0;1708.0;473.0;uniform_t_vis_3_mid
12063;11125.0;59.0;64.0;4.0;2162.0;368.0;20.0;2221.0;443.0;uniform_t_vis_3_mid
12064;10001.0;61.0;21.0;15.0;1349.0;229.0;13.0;1474.0;440.0;uniform_t_vis_3_mid
12065;13159.0;57.0;50.0;59.0;4416.0;606.0;33.0;1960.0;691.0;uniform_t_vis_3_mid
12066;9415.0;61.0;0.0;10.0;1068.0;146.0;8.0;1227.0;320.0;uniform_t_vis_3_mid
12067;15329.0;65.0;38.0;71.0;4327.0;616.0;58.0;2167.0;638.0;uniform_t_vis_3_mid
12068;15476.0;72.0;46.0;63.0;4455.0;628.0;52.0;2460.0;845.0;uniform_t_vis_3_mid
12069;13967.0;56.0;41.0;67.0;4125.0;692.0;38.0;2138.0;631.0;uniform_t_vis_3_mid
12070;4926.0;23.0;3.0;58.0;2451.0;338.0;18.0;743.0;191.0;uniform_t_vis_3_mid
12071;9921.0;28.0;49.0;54.0;3377.0;519.0;26.0;1538.0;310.0;uniform_t_vis_3_mid
12072;10584.0;55.0;32.0;36.0;1999.0;365.0;21.0;1459.0;477.0;uniform_t_vis_3_mid
12073;6004.0;52.0;2.0;16.0;842.0;155.0;6.0;1158.0;194.0;uniform_t_vis_3_mid
12074;16500.0;70.0;70.0;39.0;3510.0;505.0;32.0;2326.0;587.0;uniform_t_vis_3_mid
12075;8085.0;0.0;82.0;73.0;4078.0;683.0;43.0;1631.0;428.0;uniform_t_vis_3_mid
12076;9450.0;48.0;14.0;68.0;3196.0;471.0;32.0;1397.0;348.0;uniform_t_vis_3_mid
12077;12373.0;76.0;4.0;74.0;3646.0;627.0;39.0;2239.0;624.0;uniform_t_vis_3_mid
12078;9159.0;53.0;58.0;1.0;1505.0;260.0;18.0;1470.0;432.0;uniform_t_vis_3_mid
12079;8040.0;70.0;3.0;12.0;1095.0;191.0;11.0;1661.0;445.0;uniform_t_vis_3_mid
12080;16581.0;63.0;82.0;33.0;3973.0;583.0;45.0;2687.0;687.0;uniform_t_vis_3_mid
12081;8982.0;54.0;34.0;11.0;1433.0;169.0;17.0;1129.0;392.0;uniform_t_vis_3_mid
12082;4619.0;10.0;36.0;42.0;1983.0;288.0;20.0;633.0;216.0;uniform_t_vis_3_mid
12083;5702.0;1.0;19.0;80.0;3887.0;436.0;38.0;778.0;236.0;uniform_t_vis_3_mid
12084;7448.0;15.0;64.0;28.0;2321.0;355.0;22.0;1052.0;256.0;uniform_t_vis_3_mid
12085;12891.0;48.0;42.0;49.0;3400.0;530.0;21.0;1948.0;408.0;uniform_t_vis_3_mid
12086;14698.0;41.0;57.0;68.0;4602.0;557.0;46.0;1608.0;575.0;uniform_t_vis_3_mid
12087;7993.0;46.0;23.0;42.0;1929.0;336.0;13.0;1176.0;371.0;uniform_t_vis_3_mid
12088;15383.0;52.0;73.0;41.0;3937.0;553.0;36.0;2033.0;587.0;uniform_t_vis_3_mid
12089;10382.0;67.0;8.0;28.0;1742.0;259.0;16.0;1506.0;441.0;uniform_t_vis_3_mid
12090;8875.0;52.0;67.0;37.0;2540.0;521.0;54.0;2124.0;670.0;uniform_t_vis_3_mid
12091;2450.0;23.0;15.0;19.0;577.0;96.0;7.0;437.0;120.0;uniform_t_vis_3_mid
12092;10354.0;76.0;3.0;5.0;1079.0;173.0;10.0;1490.0;408.0;uniform_t_vis_3_mid
12093;5988.0;7.0;65.0;15.0;1943.0;278.0;16.0;851.0;240.0;uniform_t_vis_3_mid
12094;16156.0;84.0;48.0;13.0;2420.0;326.0;31.0;2108.0;727.0;uniform_t_vis_3_mid
12095;5040.0;9.0;49.0;27.0;1717.0;238.0;18.0;662.0;268.0;uniform_t_vis_3_mid
12096;7250.0;4.0;44.0;81.0;3495.0;521.0;38.0;1193.0;410.0;uniform_t_vis_3_mid
12097;6162.0;44.0;6.0;17.0;1015.0;140.0;12.0;1044.0;237.0;uniform_t_vis_3_mid
12098;10674.0;60.0;41.0;23.0;1966.0;368.0;25.0;2027.0;481.0;uniform_t_vis_3_mid
12099;5375.0;29.0;33.0;13.0;1000.0;182.0;9.0;890.0;260.0;uniform_t_vis_3_mid
12100;11595.0;64.0;20.0;44.0;2888.0;416.0;25.0;1673.0;504.0;uniform_t_vis_3_mid
12101;13932.0;65.0;38.0;73.0;3783.0;709.0;50.0;2211.0;777.0;uniform_t_vis_3_mid
12102;1144.0;6.0;22.0;17.0;428.0;107.0;1.0;282.0;66.0;uniform_t_vis_3_mid
12103;13702.0;68.0;23.0;65.0;3973.0;657.0;51.0;2400.0;644.0;uniform_t_vis_3_mid
12104;6361.0;25.0;24.0;74.0;2865.0;535.0;39.0;1037.0;273.0;uniform_t_vis_3_mid
12105;6206.0;5.0;42.0;62.0;2967.0;375.0;22.0;983.0;214.0;uniform_t_vis_3_mid
12106;10524.0;39.0;78.0;6.0;2271.0;346.0;17.0;1656.0;385.0;uniform_t_vis_3_mid
12107;9645.0;7.0;66.0;76.0;4492.0;682.0;60.0;1552.0;533.0;uniform_t_vis_3_mid
12108;9682.0;49.0;31.0;69.0;3527.0;572.0;33.0;1659.0;420.0;uniform_t_vis_3_mid
12109;11137.0;74.0;7.0;41.0;2140.0;381.0;19.0;1907.0;573.0;uniform_t_vis_3_mid
12110;10561.0;70.0;2.0;54.0;2453.0;437.0;41.0;1578.0;605.0;uniform_t_vis_3_mid
12111;7849.0;23.0;50.0;33.0;2639.0;269.0;22.0;887.0;313.0;uniform_t_vis_3_mid
12112;1908.0;24.0;9.0;19.0;410.0;96.0;0.0;403.0;89.0;uniform_t_vis_3_mid
12113;1298.0;11.0;16.0;16.0;406.0;59.0;7.0;175.0;79.0;uniform_t_vis_3_mid
12114;5424.0;21.0;43.0;25.0;1374.0;255.0;16.0;845.0;273.0;uniform_t_vis_3_mid
12115;9712.0;29.0;72.0;14.0;2125.0;316.0;25.0;1327.0;392.0;uniform_t_vis_3_mid
12116;6240.0;25.0;17.0;78.0;2826.0;526.0;28.0;1110.0;310.0;uniform_t_vis_3_mid
12117;11066.0;43.0;33.0;57.0;3188.0;506.0;24.0;1504.0;355.0;uniform_t_vis_3_mid
12118;7056.0;4.0;34.0;77.0;3391.0;653.0;22.0;1119.0;228.0;uniform_t_vis_3_mid
12119;16660.0;77.0;56.0;76.0;4931.0;926.0;47.0;2839.0;687.0;uniform_t_vis_3_mid
12120;15996.0;74.0;70.0;23.0;2808.0;518.0;36.0;2775.0;809.0;uniform_t_vis_3_mid
12121;14051.0;80.0;41.0;24.0;2522.0;399.0;30.0;2432.0;667.0;uniform_t_vis_3_mid
12122;13172.0;78.0;41.0;46.0;2935.0;397.0;41.0;2034.0;739.0;uniform_t_vis_3_mid
12123;7942.0;49.0;30.0;28.0;1625.0;225.0;19.0;1055.0;314.0;uniform_t_vis_3_mid
12124;10618.0;49.0;53.0;12.0;1959.0;254.0;16.0;1365.0;322.0;uniform_t_vis_3_mid
12125;17894.0;46.0;73.0;57.0;4984.0;628.0;51.0;2005.0;706.0;uniform_t_vis_3_mid
12126;9713.0;63.0;20.0;50.0;2452.0;396.0;22.0;1477.0;502.0;uniform_t_vis_3_mid
12127;3593.0;20.0;35.0;1.0;807.0;131.0;6.0;597.0;190.0;uniform_t_vis_3_mid
12128;3759.0;2.0;16.0;50.0;2035.0;322.0;26.0;545.0;176.0;uniform_t_vis_3_mid
12129;4607.0;41.0;6.0;36.0;1273.0;284.0;20.0;1136.0;263.0;uniform_t_vis_3_mid
12130;10748.0;57.0;64.0;6.0;2046.0;313.0;19.0;1707.0;538.0;uniform_t_vis_3_mid
12131;11123.0;34.0;52.0;42.0;3319.0;526.0;19.0;1617.0;360.0;uniform_t_vis_3_mid
12132;6667.0;32.0;59.0;3.0;1379.0;273.0;18.0;1234.0;330.0;uniform_t_vis_3_mid
12133;9229.0;67.0;21.0;1.0;1229.0;151.0;5.0;1454.0;265.0;uniform_t_vis_3_mid
12134;3972.0;7.0;30.0;43.0;1897.0;332.0;22.0;672.0;214.0;uniform_t_vis_3_mid
12135;12400.0;65.0;56.0;18.0;2439.0;371.0;30.0;2029.0;522.0;uniform_t_vis_3_mid
12136;9752.0;63.0;9.0;48.0;2332.0;384.0;19.0;1684.0;345.0;uniform_t_vis_3_mid
12137;12780.0;25.0;68.0;67.0;4917.0;665.0;45.0;1644.0;440.0;uniform_t_vis_3_mid
12138;18566.0;76.0;68.0;43.0;4160.0;511.0;23.0;2186.0;652.0;uniform_t_vis_3_mid
12139;9009.0;19.0;52.0;73.0;4084.0;635.0;32.0;1390.0;372.0;uniform_t_vis_3_mid
12140;9907.0;10.0;72.0;40.0;3368.0;424.0;23.0;1221.0;311.0;uniform_t_vis_3_mid
12141;9285.0;67.0;7.0;27.0;1525.0;240.0;19.0;1542.0;375.0;uniform_t_vis_3_mid
12142;8263.0;44.0;14.0;47.0;2303.0;313.0;15.0;996.0;328.0;uniform_t_vis_3_mid
12143;12780.0;66.0;71.0;12.0;2519.0;377.0;25.0;2024.0;759.0;uniform_t_vis_3_mid
12144;15437.0;69.0;72.0;37.0;3147.0;680.0;30.0;2735.0;795.0;uniform_t_vis_3_mid
12145;8268.0;37.0;28.0;46.0;2689.0;340.0;23.0;1152.0;317.0;uniform_t_vis_3_mid
12146;12146.0;40.0;66.0;43.0;3345.0;473.0;33.0;1612.0;409.0;uniform_t_vis_3_mid
12147;4081.0;21.0;35.0;11.0;955.0;126.0;6.0;534.0;137.0;uniform_t_vis_3_mid
12148;13012.0;82.0;21.0;57.0;2745.0;529.0;36.0;2211.0;557.0;uniform_t_vis_3_mid
12149;19095.0;72.0;43.0;62.0;4920.0;641.0;35.0;2274.0;680.0;uniform_t_vis_3_mid
12150;10092.0;33.0;72.0;3.0;2019.0;306.0;22.0;1374.0;397.0;uniform_t_vis_3_mid
12151;10526.0;41.0;84.0;20.0;2397.0;413.0;26.0;1696.0;584.0;uniform_t_vis_3_mid
12152;9085.0;41.0;35.0;68.0;3418.0;667.0;49.0;1632.0;557.0;uniform_t_vis_3_mid
12153;4960.0;49.0;11.0;55.0;1672.0;390.0;20.0;1274.0;321.0;uniform_t_vis_3_mid
12154;1700.0;5.0;23.0;21.0;684.0;80.0;2.0;195.0;76.0;uniform_t_vis_3_mid
12155;3571.0;1.0;23.0;45.0;2035.0;251.0;11.0;472.0;107.0;uniform_t_vis_3_mid
12156;13611.0;36.0;79.0;42.0;4056.0;567.0;34.0;2017.0;324.0;uniform_t_vis_3_mid
12157;10938.0;28.0;74.0;35.0;3071.0;366.0;26.0;1311.0;382.0;uniform_t_vis_3_mid
12158;11009.0;28.0;72.0;80.0;3992.0;833.0;39.0;2063.0;500.0;uniform_t_vis_3_mid
12159;11393.0;36.0;66.0;39.0;2931.0;456.0;38.0;1550.0;461.0;uniform_t_vis_3_mid
12160;15196.0;78.0;12.0;60.0;3667.0;467.0;40.0;1803.0;630.0;uniform_t_vis_3_mid
12161;18671.0;74.0;78.0;67.0;5460.0;713.0;73.0;2565.0;951.0;uniform_t_vis_3_mid
12162;9579.0;20.0;59.0;83.0;4453.0;818.0;56.0;1612.0;576.0;uniform_t_vis_3_mid
12163;10593.0;27.0;56.0;83.0;4893.0;680.0;45.0;1742.0;502.0;uniform_t_vis_3_mid
12164;8943.0;12.0;82.0;26.0;2670.0;365.0;31.0;1187.0;380.0;uniform_t_vis_3_mid
12165;7160.0;55.0;25.0;7.0;948.0;179.0;5.0;1324.0;330.0;uniform_t_vis_3_mid
12166;15151.0;83.0;34.0;53.0;3268.0;588.0;34.0;2499.0;666.0;uniform_t_vis_3_mid
12167;5333.0;36.0;11.0;27.0;1243.0;134.0;6.0;630.0;226.0;uniform_t_vis_3_mid
12168;11294.0;1.0;82.0;66.0;4734.0;540.0;50.0;1442.0;414.0;uniform_t_vis_3_mid
12169;10488.0;63.0;39.0;7.0;1647.0;196.0;13.0;1329.0;448.0;uniform_t_vis_3_mid
12170;9046.0;19.0;45.0;85.0;3866.0;679.0;51.0;1430.0;380.0;uniform_t_vis_3_mid
12171;16382.0;58.0;66.0;66.0;4872.0;673.0;54.0;2383.0;602.0;uniform_t_vis_3_mid
12172;3788.0;5.0;3.0;66.0;2351.0;431.0;21.0;669.0;153.0;uniform_t_vis_3_mid
12173;14015.0;83.0;39.0;76.0;4219.0;780.0;39.0;2875.0;572.0;uniform_t_vis_3_mid
12174;16381.0;50.0;59.0;82.0;4550.0;749.0;48.0;2041.0;477.0;uniform_t_vis_3_mid
