;ir_1;red;green;blue;vis_1;vis_2;vis_3;ir_2;ir_3;intervention
3980;15778.0;9.0;84.0;147.0;7968.0;1279.0;409.0;2375.0;766.0;uniform_blue_mid
3981;7015.0;13.0;1.0;103.0;4378.0;627.0;191.0;1083.0;296.0;uniform_blue_mid
3982;14143.0;25.0;42.0;153.0;7066.0;1234.0;277.0;2318.0;583.0;uniform_blue_mid
3983;14784.0;26.0;78.0;144.0;6801.0;1151.0;316.0;2408.0;809.0;uniform_blue_mid
3984;16721.0;0.0;64.0;166.0;9298.0;1312.0;369.0;2276.0;744.0;uniform_blue_mid
3985;15442.0;34.0;51.0;138.0;7844.0;1147.0;325.0;2335.0;734.0;uniform_blue_mid
3986;8021.0;13.0;2.0;142.0;5960.0;941.0;215.0;1508.0;313.0;uniform_blue_mid
3987;15390.0;34.0;41.0;168.0;8488.0;1251.0;315.0;2437.0;636.0;uniform_blue_mid
3988;13885.0;57.0;39.0;120.0;5822.0;1090.0;245.0;2754.0;630.0;uniform_blue_mid
3989;12536.0;16.0;21.0;170.0;7396.0;1268.0;357.0;1974.0;605.0;uniform_blue_mid
3990;20662.0;76.0;46.0;163.0;7941.0;1413.0;404.0;3390.0;932.0;uniform_blue_mid
3991;18711.0;82.0;44.0;103.0;6292.0;1108.0;228.0;3585.0;840.0;uniform_blue_mid
3992;11463.0;10.0;46.0;133.0;6627.0;1055.0;278.0;1768.0;526.0;uniform_blue_mid
3993;17161.0;63.0;36.0;111.0;5707.0;843.0;183.0;2330.0;407.0;uniform_blue_mid
3994;19056.0;82.0;57.0;104.0;6721.0;967.0;252.0;2775.0;769.0;uniform_blue_mid
3995;17033.0;51.0;29.0;157.0;8145.0;1189.0;380.0;2503.0;754.0;uniform_blue_mid
3996;14969.0;40.0;45.0;142.0;7538.0;1198.0;319.0;2561.0;692.0;uniform_blue_mid
3997;14294.0;64.0;5.0;123.0;5821.0;898.0;318.0;2116.0;751.0;uniform_blue_mid
3998;14219.0;30.0;24.0;161.0;7982.0;1150.0;345.0;2094.0;590.0;uniform_blue_mid
3999;11908.0;19.0;39.0;146.0;6956.0;1047.0;377.0;1886.0;637.0;uniform_blue_mid
4000;8242.0;24.0;53.0;53.0;779.0;559.0;165.0;1349.0;429.0;uniform_t_vis_1_mid
4001;13037.0;60.0;79.0;27.0;880.0;459.0;136.0;2184.0;592.0;uniform_t_vis_1_mid
4002;6964.0;45.0;23.0;25.0;350.0;184.0;57.0;934.0;314.0;uniform_t_vis_1_mid
4003;2984.0;2.0;32.0;25.0;358.0;151.0;42.0;387.0;144.0;uniform_t_vis_1_mid
4004;8410.0;46.0;44.0;40.0;657.0;429.0;125.0;1444.0;479.0;uniform_t_vis_1_mid
4005;16237.0;61.0;69.0;27.0;887.0;419.0;117.0;2075.0;552.0;uniform_t_vis_1_mid
4006;11797.0;42.0;71.0;34.0;759.0;482.0;126.0;1724.0;489.0;uniform_t_vis_1_mid
4007;7056.0;33.0;41.0;29.0;285.0;231.0;89.0;842.0;301.0;uniform_t_vis_1_mid
4008;10878.0;62.0;20.0;73.0;943.0;660.0;170.0;2028.0;647.0;uniform_t_vis_1_mid
4009;6232.0;15.0;34.0;74.0;787.0;704.0;163.0;1356.0;367.0;uniform_t_vis_1_mid
4010;15731.0;41.0;63.0;74.0;1234.0;790.0;199.0;1861.0;525.0;uniform_t_vis_1_mid
4011;11998.0;62.0;32.0;40.0;594.0;410.0;77.0;1785.0;358.0;uniform_t_vis_1_mid
4012;9341.0;54.0;18.0;73.0;665.0;555.0;185.0;1599.0;591.0;uniform_t_vis_1_mid
4013;14417.0;66.0;40.0;65.0;1044.0;581.0;172.0;2104.0;611.0;uniform_t_vis_1_mid
4014;5391.0;30.0;45.0;2.0;370.0;183.0;46.0;1029.0;233.0;uniform_t_vis_1_mid
4015;12139.0;85.0;29.0;27.0;643.0;320.0;95.0;1804.0;607.0;uniform_t_vis_1_mid
4016;13274.0;83.0;27.0;51.0;765.0;495.0;90.0;2332.0;427.0;uniform_t_vis_1_mid
4017;5297.0;9.0;10.0;84.0;901.0;525.0;130.0;899.0;204.0;uniform_t_vis_1_mid
4018;9375.0;51.0;24.0;60.0;746.0;471.0;149.0;1484.0;550.0;uniform_t_vis_1_mid
4019;20227.0;79.0;47.0;74.0;1078.0;753.0;253.0;2595.0;948.0;uniform_t_vis_1_mid
4020;5439.0;5.0;27.0;65.0;792.0;441.0;112.0;837.0;238.0;uniform_t_vis_1_mid
4021;11240.0;48.0;50.0;73.0;844.0;629.0;235.0;1678.0;662.0;uniform_t_vis_1_mid
4022;8373.0;63.0;21.0;25.0;322.0;266.0;61.0;1584.0;369.0;uniform_t_vis_1_mid
4023;14530.0;44.0;83.0;33.0;882.0;612.0;128.0;2336.0;516.0;uniform_t_vis_1_mid
4024;10055.0;65.0;3.0;55.0;521.0;402.0;127.0;1493.0;515.0;uniform_t_vis_1_mid
4025;5717.0;22.0;4.0;75.0;763.0;464.0;93.0;865.0;208.0;uniform_t_vis_1_mid
4026;13243.0;84.0;5.0;58.0;1012.0;551.0;103.0;2375.0;542.0;uniform_t_vis_1_mid
4027;11469.0;49.0;29.0;62.0;915.0;496.0;161.0;1638.0;517.0;uniform_t_vis_1_mid
4028;17856.0;85.0;57.0;1.0;686.0;386.0;104.0;2413.0;664.0;uniform_t_vis_1_mid
4029;17893.0;80.0;63.0;42.0;767.0;473.0;169.0;2022.0;845.0;uniform_t_vis_1_mid
4030;6515.0;50.0;11.0;8.0;159.0;106.0;18.0;753.0;197.0;uniform_t_vis_1_mid
4031;13366.0;55.0;36.0;79.0;991.0;612.0;208.0;2188.0;547.0;uniform_t_vis_1_mid
4032;9885.0;34.0;39.0;72.0;956.0;504.0;145.0;1286.0;417.0;uniform_t_vis_1_mid
4033;12043.0;56.0;55.0;48.0;866.0;580.0;144.0;2237.0;510.0;uniform_t_vis_1_mid
4034;10419.0;41.0;58.0;75.0;1124.0;699.0;220.0;1821.0;561.0;uniform_t_vis_1_mid
4035;17110.0;85.0;48.0;57.0;882.0;705.0;143.0;2986.0;662.0;uniform_t_vis_1_mid
4036;9292.0;39.0;21.0;48.0;704.0;413.0;115.0;1087.0;441.0;uniform_t_vis_1_mid
4037;1681.0;17.0;16.0;15.0;59.0;64.0;21.0;268.0;90.0;uniform_t_vis_1_mid
4038;6803.0;36.0;0.0;66.0;864.0;505.0;122.0;1192.0;300.0;uniform_t_vis_1_mid
4039;13707.0;71.0;22.0;85.0;1287.0;723.0;193.0;2238.0;616.0;uniform_t_vis_1_mid
4040;12909.0;42.0;65.0;84.0;1271.0;709.0;211.0;1840.0;650.0;uniform_t_vis_1_mid
4041;5733.0;3.0;20.0;84.0;916.0;495.0;138.0;829.0;247.0;uniform_t_vis_1_mid
4042;3028.0;11.0;5.0;43.0;443.0;202.0;54.0;375.0;89.0;uniform_t_vis_1_mid
4043;16605.0;74.0;49.0;78.0;1112.0;843.0;198.0;2498.0;741.0;uniform_t_vis_1_mid
4044;9224.0;53.0;15.0;42.0;504.0;291.0;81.0;1297.0;347.0;uniform_t_vis_1_mid
4045;8173.0;47.0;31.0;19.0;412.0;216.0;55.0;1135.0;347.0;uniform_t_vis_1_mid
4046;6222.0;13.0;71.0;15.0;415.0;279.0;94.0;1024.0;323.0;uniform_t_vis_1_mid
4047;12144.0;27.0;72.0;84.0;1275.0;685.0;187.0;1709.0;510.0;uniform_t_vis_1_mid
4048;22179.0;83.0;80.0;74.0;1774.0;863.0;247.0;3017.0;770.0;uniform_t_vis_1_mid
4049;6374.0;16.0;51.0;40.0;777.0;381.0;123.0;1076.0;318.0;uniform_t_vis_1_mid
4050;6363.0;2.0;74.0;5.0;444.0;208.0;62.0;751.0;225.0;uniform_t_vis_1_mid
4051;7608.0;63.0;0.0;44.0;398.0;412.0;99.0;1800.0;393.0;uniform_t_vis_1_mid
4052;4437.0;45.0;12.0;8.0;141.0;89.0;24.0;742.0;248.0;uniform_t_vis_1_mid
4053;14396.0;28.0;75.0;75.0;1143.0;782.0;222.0;1943.0;599.0;uniform_t_vis_1_mid
4054;12573.0;14.0;77.0;70.0;1389.0;698.0;179.0;1659.0;453.0;uniform_t_vis_1_mid
4055;12817.0;50.0;34.0;81.0;1296.0;628.0;198.0;1929.0;589.0;uniform_t_vis_1_mid
4056;10077.0;29.0;55.0;78.0;827.0;649.0;220.0;1530.0;581.0;uniform_t_vis_1_mid
4057;6675.0;64.0;16.0;8.0;252.0;132.0;53.0;1118.0;412.0;uniform_t_vis_1_mid
4058;2367.0;7.0;2.0;53.0;440.0;292.0;89.0;483.0;145.0;uniform_t_vis_1_mid
4059;10583.0;34.0;27.0;75.0;809.0;628.0;127.0;1340.0;401.0;uniform_t_vis_1_mid
4060;6793.0;22.0;71.0;34.0;589.0;307.0;150.0;899.0;461.0;uniform_t_vis_1_mid
4061;9056.0;17.0;74.0;35.0;872.0;475.0;104.0;1502.0;293.0;uniform_t_vis_1_mid
4062;8606.0;4.0;73.0;32.0;753.0;394.0;116.0;1150.0;369.0;uniform_t_vis_1_mid
4063;13442.0;63.0;67.0;12.0;725.0;421.0;109.0;2163.0;639.0;uniform_t_vis_1_mid
4064;14619.0;51.0;50.0;77.0;1028.0;689.0;209.0;1864.0;595.0;uniform_t_vis_1_mid
4065;13124.0;40.0;68.0;10.0;667.0;321.0;68.0;1437.0;385.0;uniform_t_vis_1_mid
4066;6264.0;28.0;35.0;37.0;388.0;292.0;69.0;792.0;260.0;uniform_t_vis_1_mid
4067;13782.0;56.0;41.0;33.0;661.0;376.0;100.0;1834.0;436.0;uniform_t_vis_1_mid
4068;13001.0;85.0;40.0;0.0;365.0;271.0;88.0;2028.0;737.0;uniform_t_vis_1_mid
4069;6050.0;4.0;38.0;53.0;842.0;386.0;96.0;754.0;179.0;uniform_t_vis_1_mid
4070;4501.0;10.0;39.0;28.0;253.0;245.0;66.0;652.0;178.0;uniform_t_vis_1_mid
4071;3563.0;38.0;10.0;7.0;113.0;72.0;20.0;610.0;193.0;uniform_t_vis_1_mid
4072;6342.0;31.0;14.0;68.0;775.0;484.0;88.0;1134.0;257.0;uniform_t_vis_1_mid
4073;5281.0;9.0;45.0;28.0;704.0;225.0;86.0;559.0;211.0;uniform_t_vis_1_mid
4074;4093.0;7.0;32.0;49.0;516.0;267.0;69.0;563.0;139.0;uniform_t_vis_1_mid
4075;13750.0;68.0;54.0;31.0;585.0;395.0;136.0;2022.0;693.0;uniform_t_vis_1_mid
4076;4191.0;18.0;35.0;21.0;245.0;180.0;56.0;584.0;210.0;uniform_t_vis_1_mid
4077;11848.0;70.0;55.0;6.0;429.0;242.0;73.0;1624.0;519.0;uniform_t_vis_1_mid
4078;13267.0;61.0;24.0;69.0;1045.0;572.0;155.0;1559.0;567.0;uniform_t_vis_1_mid
4079;8037.0;28.0;46.0;28.0;705.0;266.0;70.0;910.0;297.0;uniform_t_vis_1_mid
4080;8498.0;7.0;48.0;85.0;1259.0;605.0;188.0;1280.0;409.0;uniform_t_vis_1_mid
4081;23438.0;76.0;75.0;70.0;1537.0;1008.0;251.0;3284.0;903.0;uniform_t_vis_1_mid
4082;11581.0;57.0;3.0;78.0;747.0;647.0;146.0;1637.0;498.0;uniform_t_vis_1_mid
4083;2314.0;15.0;21.0;21.0;168.0;93.0;24.0;279.0;97.0;uniform_t_vis_1_mid
4084;3773.0;24.0;33.0;6.0;206.0;116.0;23.0;604.0;142.0;uniform_t_vis_1_mid
4085;12298.0;72.0;38.0;35.0;782.0;434.0;108.0;2252.0;539.0;uniform_t_vis_1_mid
4086;9088.0;26.0;79.0;15.0;454.0;356.0;97.0;1277.0;438.0;uniform_t_vis_1_mid
4087;5915.0;31.0;35.0;34.0;434.0;266.0;79.0;856.0;275.0;uniform_t_vis_1_mid
4088;10279.0;1.0;69.0;64.0;1045.0;509.0;153.0;1216.0;390.0;uniform_t_vis_1_mid
4089;7234.0;29.0;14.0;83.0;923.0;591.0;147.0;1188.0;318.0;uniform_t_vis_1_mid
4090;9851.0;0.0;84.0;68.0;1131.0;632.0;178.0;1568.0;440.0;uniform_t_vis_1_mid
4091;15659.0;74.0;56.0;10.0;642.0;268.0;100.0;1436.0;635.0;uniform_t_vis_1_mid
4092;12784.0;53.0;67.0;38.0;799.0;579.0;167.0;2337.0;651.0;uniform_t_vis_1_mid
4093;10746.0;69.0;2.0;39.0;528.0;371.0;94.0;1688.0;481.0;uniform_t_vis_1_mid
4094;13544.0;68.0;56.0;42.0;765.0;552.0;157.0;2322.0;693.0;uniform_t_vis_1_mid
4095;14025.0;63.0;21.0;81.0;1127.0;559.0;175.0;1751.0;525.0;uniform_t_vis_1_mid
4096;5493.0;30.0;26.0;29.0;220.0;190.0;63.0;778.0;251.0;uniform_t_vis_1_mid
4097;6470.0;16.0;49.0;49.0;754.0;389.0;102.0;1044.0;278.0;uniform_t_vis_1_mid
4098;9290.0;36.0;74.0;39.0;817.0;525.0;176.0;1885.0;594.0;uniform_t_vis_1_mid
4099;20058.0;80.0;65.0;84.0;1525.0;835.0;232.0;2923.0;744.0;uniform_t_vis_1_mid
4100;7603.0;30.0;31.0;69.0;768.0;582.0;113.0;1313.0;280.0;uniform_t_vis_1_mid
4101;5911.0;43.0;2.0;21.0;297.0;166.0;37.0;901.0;275.0;uniform_t_vis_1_mid
4102;7276.0;43.0;25.0;25.0;321.0;214.0;62.0;1120.0;332.0;uniform_t_vis_1_mid
4103;2983.0;16.0;6.0;41.0;251.0;275.0;56.0;517.0;129.0;uniform_t_vis_1_mid
4104;11550.0;37.0;34.0;84.0;1002.0;631.0;207.0;1391.0;518.0;uniform_t_vis_1_mid
4105;12422.0;73.0;33.0;50.0;739.0;484.0;150.0;2036.0;624.0;uniform_t_vis_1_mid
4106;6877.0;25.0;21.0;71.0;697.0;472.0;148.0;927.0;339.0;uniform_t_vis_1_mid
4107;6089.0;35.0;10.0;57.0;453.0;452.0;101.0;1234.0;277.0;uniform_t_vis_1_mid
4108;17470.0;80.0;55.0;37.0;670.0;501.0;129.0;2194.0;664.0;uniform_t_vis_1_mid
4109;3695.0;34.0;10.0;0.0;74.0;52.0;14.0;443.0;170.0;uniform_t_vis_1_mid
4110;11100.0;58.0;13.0;63.0;702.0;474.0;148.0;1531.0;477.0;uniform_t_vis_1_mid
4111;14638.0;53.0;69.0;74.0;1267.0;678.0;192.0;2095.0;659.0;uniform_t_vis_1_mid
4112;5550.0;33.0;14.0;31.0;289.0;213.0;49.0;766.0;159.0;uniform_t_vis_1_mid
4113;4340.0;17.0;48.0;3.0;240.0;155.0;49.0;705.0;216.0;uniform_t_vis_1_mid
4114;11778.0;34.0;62.0;82.0;1136.0;779.0;211.0;1886.0;566.0;uniform_t_vis_1_mid
4115;5629.0;7.0;32.0;77.0;563.0;563.0;173.0;963.0;282.0;uniform_t_vis_1_mid
4116;14933.0;79.0;62.0;6.0;636.0;362.0;86.0;2276.0;581.0;uniform_t_vis_1_mid
4117;14434.0;52.0;64.0;63.0;1125.0;730.0;196.0;2273.0;637.0;uniform_t_vis_1_mid
4118;19336.0;78.0;47.0;81.0;1426.0;819.0;230.0;2676.0;816.0;uniform_t_vis_1_mid
4119;9319.0;19.0;71.0;71.0;792.0;680.0;171.0;1751.0;474.0;uniform_t_vis_1_mid
4120;1688.0;2.0;17.0;23.0;217.0;93.0;32.0;196.0;78.0;uniform_t_vis_1_mid
4121;14778.0;84.0;18.0;80.0;1152.0;568.0;186.0;2029.0;645.0;uniform_t_vis_1_mid
4122;11194.0;63.0;34.0;15.0;343.0;182.0;64.0;1142.0;444.0;uniform_t_vis_1_mid
4123;12742.0;29.0;77.0;56.0;1109.0;588.0;118.0;1713.0;426.0;uniform_t_vis_1_mid
4124;5702.0;20.0;47.0;50.0;368.0;501.0;158.0;1254.0;373.0;uniform_t_vis_1_mid
4125;12693.0;68.0;31.0;37.0;787.0;297.0;96.0;1365.0;473.0;uniform_t_vis_1_mid
4126;15769.0;72.0;44.0;64.0;923.0;692.0;199.0;2457.0;788.0;uniform_t_vis_1_mid
4127;6038.0;45.0;11.0;43.0;350.0;239.0;81.0;898.0;338.0;uniform_t_vis_1_mid
4128;2388.0;20.0;20.0;15.0;83.0;83.0;22.0;341.0;103.0;uniform_t_vis_1_mid
4129;13827.0;68.0;61.0;68.0;1144.0;687.0;200.0;2323.0;729.0;uniform_t_vis_1_mid
4130;8063.0;4.0;64.0;82.0;1286.0;790.0;197.0;1648.0;488.0;uniform_t_vis_1_mid
4131;16661.0;78.0;46.0;47.0;812.0;514.0;169.0;2119.0;736.0;uniform_t_vis_1_mid
4132;3762.0;20.0;31.0;30.0;281.0;249.0;60.0;763.0;208.0;uniform_t_vis_1_mid
4133;5086.0;14.0;49.0;21.0;326.0;209.0;67.0;656.0;227.0;uniform_t_vis_1_mid
4134;11670.0;66.0;38.0;24.0;713.0;334.0;87.0;1878.0;577.0;uniform_t_vis_1_mid
4135;17109.0;55.0;67.0;73.0;1090.0;609.0;247.0;2236.0;865.0;uniform_t_vis_1_mid
4136;5896.0;21.0;41.0;39.0;655.0;376.0;124.0;985.0;348.0;uniform_t_vis_1_mid
4137;10821.0;55.0;27.0;39.0;766.0;317.0;84.0;1293.0;358.0;uniform_t_vis_1_mid
4138;4659.0;1.0;59.0;18.0;459.0;248.0;65.0;782.0;209.0;uniform_t_vis_1_mid
4139;11144.0;79.0;4.0;2.0;287.0;138.0;40.0;1293.0;418.0;uniform_t_vis_1_mid
4140;9205.0;42.0;61.0;25.0;585.0;369.0;102.0;1652.0;487.0;uniform_t_vis_1_mid
4141;9144.0;29.0;28.0;81.0;1160.0;740.0;102.0;1529.0;249.0;uniform_t_vis_1_mid
4142;8690.0;51.0;26.0;16.0;329.0;174.0;70.0;1113.0;458.0;uniform_t_vis_1_mid
4143;10159.0;68.0;5.0;59.0;583.0;475.0;123.0;2103.0;538.0;uniform_t_vis_1_mid
4144;2445.0;1.0;34.0;24.0;358.0;172.0;46.0;466.0;131.0;uniform_t_vis_1_mid
4145;17574.0;80.0;55.0;76.0;1456.0;845.0;151.0;2983.0;602.0;uniform_t_vis_1_mid
4146;6549.0;27.0;13.0;71.0;620.0;487.0;126.0;1082.0;307.0;uniform_t_vis_1_mid
4147;1142.0;7.0;15.0;18.0;125.0;75.0;19.0;191.0;60.0;uniform_t_vis_1_mid
4148;11971.0;31.0;85.0;31.0;885.0;456.0;127.0;1621.0;513.0;uniform_t_vis_1_mid
4149;11029.0;76.0;33.0;42.0;650.0;344.0;141.0;1752.0;648.0;uniform_t_vis_1_mid
4150;2670.0;10.0;18.0;35.0;417.0;108.0;42.0;251.0;108.0;uniform_t_vis_1_mid
4151;9386.0;84.0;10.0;28.0;431.0;373.0;73.0;2340.0;493.0;uniform_t_vis_1_mid
4152;3918.0;21.0;21.0;36.0;303.0;200.0;60.0;596.0;174.0;uniform_t_vis_1_mid
4153;13864.0;84.0;9.0;62.0;811.0;599.0;148.0;2510.0;651.0;uniform_t_vis_1_mid
4154;860.0;0.0;21.0;19.0;103.0;75.0;21.0;167.0;54.0;uniform_t_vis_1_mid
4155;13128.0;74.0;2.0;44.0;673.0;420.0;114.0;2055.0;556.0;uniform_t_vis_1_mid
4156;6743.0;5.0;59.0;30.0;616.0;297.0;84.0;857.0;239.0;uniform_t_vis_1_mid
4157;791.0;3.0;4.0;22.0;105.0;65.0;14.0;120.0;39.0;uniform_t_vis_1_mid
4158;13145.0;55.0;68.0;27.0;765.0;321.0;103.0;1454.0;471.0;uniform_t_vis_1_mid
4159;6802.0;47.0;26.0;30.0;610.0;285.0;73.0;1262.0;378.0;uniform_t_vis_1_mid
4160;8184.0;6.0;75.0;66.0;1128.0;627.0;230.0;1411.0;563.0;uniform_t_vis_1_mid
4161;12770.0;64.0;14.0;79.0;811.0;458.0;214.0;1743.0;655.0;uniform_t_vis_1_mid
4162;14707.0;47.0;73.0;56.0;1006.0;480.0;164.0;1728.0;568.0;uniform_t_vis_1_mid
4163;3925.0;15.0;11.0;54.0;508.0;341.0;62.0;622.0;137.0;uniform_t_vis_1_mid
4164;8812.0;31.0;41.0;37.0;839.0;319.0;92.0;1116.0;284.0;uniform_t_vis_1_mid
4165;12297.0;83.0;20.0;42.0;548.0;406.0;93.0;2044.0;483.0;uniform_t_vis_1_mid
4166;9253.0;47.0;43.0;52.0;679.0;517.0;167.0;1831.0;573.0;uniform_t_vis_1_mid
4167;7479.0;63.0;17.0;20.0;198.0;203.0;61.0;1320.0;425.0;uniform_t_vis_1_mid
4168;9881.0;33.0;54.0;74.0;991.0;762.0;166.0;1833.0;452.0;uniform_t_vis_1_mid
4169;3350.0;11.0;15.0;48.0;403.0;264.0;61.0;433.0;109.0;uniform_t_vis_1_mid
4170;4688.0;40.0;27.0;2.0;225.0;142.0;40.0;1015.0;278.0;uniform_t_vis_1_mid
4171;15153.0;47.0;85.0;52.0;1209.0;571.0;174.0;1698.0;692.0;uniform_t_vis_1_mid
4172;7101.0;9.0;40.0;70.0;986.0;589.0;133.0;1131.0;269.0;uniform_t_vis_1_mid
4173;6903.0;1.0;50.0;59.0;935.0;514.0;95.0;1035.0;239.0;uniform_t_vis_1_mid
4174;3208.0;2.0;41.0;20.0;200.0;188.0;52.0;576.0;159.0;uniform_t_vis_1_mid
4175;8687.0;53.0;29.0;21.0;237.0;225.0;58.0;1211.0;370.0;uniform_t_vis_1_mid
4176;12839.0;76.0;44.0;3.0;553.0;262.0;71.0;1801.0;509.0;uniform_t_vis_1_mid
4177;2971.0;21.0;27.0;9.0;168.0;101.0;32.0;483.0;125.0;uniform_t_vis_1_mid
4178;2110.0;24.0;4.0;10.0;107.0;51.0;11.0;337.0;86.0;uniform_t_vis_1_mid
4179;18022.0;65.0;84.0;20.0;671.0;532.0;133.0;2561.0;626.0;uniform_t_vis_1_mid
4180;1796.0;12.0;23.0;20.0;92.0;108.0;29.0;334.0;98.0;uniform_t_vis_1_mid
4181;11933.0;58.0;38.0;30.0;353.0;332.0;122.0;1540.0;577.0;uniform_t_vis_1_mid
4182;9155.0;47.0;22.0;64.0;647.0;533.0;112.0;1700.0;413.0;uniform_t_vis_1_mid
4183;16964.0;46.0;84.0;69.0;1565.0;607.0;241.0;1754.0;838.0;uniform_t_vis_1_mid
4184;1834.0;8.0;26.0;5.0;126.0;62.0;19.0;244.0;79.0;uniform_t_vis_1_mid
4185;11270.0;67.0;17.0;23.0;382.0;204.0;50.0;1351.0;347.0;uniform_t_vis_1_mid
4186;12325.0;50.0;83.0;16.0;647.0;361.0;73.0;1563.0;387.0;uniform_t_vis_1_mid
4187;6796.0;41.0;27.0;13.0;276.0;162.0;47.0;964.0;282.0;uniform_t_vis_1_mid
4188;13040.0;82.0;22.0;25.0;432.0;226.0;78.0;1466.0;538.0;uniform_t_vis_1_mid
4189;5393.0;9.0;63.0;2.0;326.0;189.0;60.0;714.0;252.0;uniform_t_vis_1_mid
4190;8291.0;10.0;76.0;36.0;797.0;330.0;109.0;1033.0;326.0;uniform_t_vis_1_mid
4191;8347.0;14.0;84.0;21.0;635.0;401.0;99.0;1340.0;381.0;uniform_t_vis_1_mid
4192;20561.0;69.0;63.0;69.0;1260.0;745.0;225.0;2722.0;778.0;uniform_t_vis_1_mid
4193;14665.0;68.0;71.0;37.0;1217.0;436.0;174.0;1980.0;762.0;uniform_t_vis_1_mid
4194;16767.0;74.0;62.0;49.0;1206.0;730.0;158.0;2842.0;790.0;uniform_t_vis_1_mid
4195;11007.0;47.0;56.0;27.0;470.0;394.0;86.0;1886.0;396.0;uniform_t_vis_1_mid
4196;6475.0;54.0;7.0;1.0;171.0;80.0;22.0;920.0;256.0;uniform_t_vis_1_mid
4197;2970.0;23.0;24.0;1.0;136.0;70.0;16.0;464.0;131.0;uniform_t_vis_1_mid
4198;13949.0;66.0;31.0;60.0;685.0;538.0;162.0;1971.0;547.0;uniform_t_vis_1_mid
4199;8372.0;10.0;69.0;78.0;928.0;723.0;204.0;1480.0;479.0;uniform_t_vis_1_mid
4200;11936.0;73.0;5.0;45.0;581.0;384.0;107.0;1741.0;544.0;uniform_t_vis_1_mid
4201;17035.0;73.0;65.0;43.0;983.0;568.0;150.0;2561.0;648.0;uniform_t_vis_1_mid
4202;6770.0;12.0;80.0;5.0;435.0;278.0;80.0;1026.0;300.0;uniform_t_vis_1_mid
4203;5477.0;6.0;41.0;58.0;811.0;400.0;125.0;773.0;301.0;uniform_t_vis_1_mid
4204;4431.0;3.0;13.0;66.0;808.0;425.0;92.0;708.0;167.0;uniform_t_vis_1_mid
4205;17136.0;41.0;81.0;61.0;1514.0;651.0;219.0;2269.0;712.0;uniform_t_vis_1_mid
4206;3172.0;15.0;33.0;28.0;406.0;172.0;57.0;481.0;183.0;uniform_t_vis_1_mid
4207;3980.0;21.0;25.0;40.0;196.0;276.0;70.0;714.0;183.0;uniform_t_vis_1_mid
4208;13034.0;67.0;4.0;68.0;1095.0;508.0;141.0;1820.0;535.0;uniform_t_vis_1_mid
4209;11143.0;16.0;79.0;65.0;1222.0;590.0;209.0;1664.0;536.0;uniform_t_vis_1_mid
4210;9649.0;19.0;60.0;72.0;1176.0;779.0;151.0;1905.0;378.0;uniform_t_vis_1_mid
4211;6627.0;51.0;3.0;7.0;229.0;107.0;21.0;871.0;225.0;uniform_t_vis_1_mid
4212;12424.0;82.0;30.0;17.0;499.0;273.0;87.0;1981.0;599.0;uniform_t_vis_1_mid
4213;6235.0;26.0;51.0;6.0;314.0;168.0;57.0;771.0;272.0;uniform_t_vis_1_mid
4214;15096.0;48.0;76.0;32.0;781.0;388.0;144.0;1734.0;635.0;uniform_t_vis_1_mid
4215;8050.0;22.0;54.0;78.0;837.0;735.0;213.0;1597.0;521.0;uniform_t_vis_1_mid
4216;12176.0;75.0;50.0;25.0;481.0;383.0;94.0;2038.0;516.0;uniform_t_vis_1_mid
4217;9983.0;66.0;43.0;25.0;433.0;374.0;79.0;2126.0;423.0;uniform_t_vis_1_mid
4218;13543.0;53.0;49.0;41.0;1016.0;496.0;132.0;1964.0;567.0;uniform_t_vis_1_mid
4219;12558.0;63.0;75.0;10.0;596.0;363.0;98.0;1863.0;607.0;uniform_t_vis_1_mid
4220;13425.0;60.0;62.0;50.0;845.0;444.0;159.0;1943.0;599.0;uniform_t_vis_1_mid
4221;12616.0;49.0;51.0;58.0;1136.0;584.0;187.0;1946.0;592.0;uniform_t_vis_1_mid
4222;10600.0;49.0;65.0;27.0;641.0;415.0;115.0;1882.0;520.0;uniform_t_vis_1_mid
4223;7301.0;49.0;27.0;18.0;310.0;220.0;57.0;1283.0;337.0;uniform_t_vis_1_mid
4224;957.0;13.0;3.0;8.0;55.0;27.0;6.0;153.0;34.0;uniform_t_vis_1_mid
4225;15706.0;73.0;56.0;7.0;679.0;280.0;86.0;1504.0;631.0;uniform_t_vis_1_mid
4226;12375.0;71.0;34.0;24.0;536.0;317.0;95.0;1911.0;559.0;uniform_t_vis_1_mid
4227;8019.0;11.0;76.0;18.0;607.0;290.0;112.0;1018.0;404.0;uniform_t_vis_1_mid
4228;10923.0;80.0;3.0;31.0;482.0;321.0;94.0;1795.0;578.0;uniform_t_vis_1_mid
4229;6097.0;5.0;37.0;61.0;733.0;378.0;140.0;698.0;274.0;uniform_t_vis_1_mid
4230;8115.0;33.0;36.0;52.0;860.0;438.0;117.0;1154.0;353.0;uniform_t_vis_1_mid
4231;4011.0;19.0;25.0;63.0;475.0;404.0;91.0;801.0;197.0;uniform_t_vis_1_mid
4232;5208.0;30.0;27.0;16.0;358.0;149.0;34.0;697.0;189.0;uniform_t_vis_1_mid
4233;9642.0;21.0;67.0;60.0;1039.0;500.0;158.0;1443.0;414.0;uniform_t_vis_1_mid
4234;15667.0;63.0;83.0;48.0;1089.0;735.0;209.0;2719.0;836.0;uniform_t_vis_1_mid
